epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
119,2647.46,0.57575,0.60265,1.01064,0.44215,0.56407,0.40209,0.29045,0.86234,1.39817,1.12269,0.000201071,0.000201071,0.000201071
120,2669.35,0.58459,0.71396,0.98691,0.37692,0.58037,0.4145,0.29332,0.84185,1.3952,1.13729,0.000195071,0.000195071,0.000195071
121,2691.95,0.58871,0.59916,1.02143,0.74741,0.42304,0.40704,0.2909,0.82958,1.40886,1.12873,0.000189072,0.000189072,0.000189072
122,2714.54,0.50381,0.58821,0.96658,0.57889,0.42481,0.40516,0.29393,0.80602,1.4287,1.07646,0.000183073,0.000183073,0.000183073
123,2737.27,0.55209,0.57963,0.9899,0.42092,0.43458,0.40849,0.28683,0.85002,1.50898,1.09625,0.000177073,0.000177073,0.000177073
124,2759.1,0.5935,0.55548,0.99022,0.38499,0.4149,0.36943,0.27206,0.84774,1.57287,1.10712,0.000171074,0.000171074,0.000171074
125,2780.88,0.59788,0.62446,1.02902,0.40498,0.52959,0.37554,0.27072,0.81909,1.5965,1.08282,0.000165074,0.000165074,0.000165074
126,2802.62,0.56531,0.62714,0.99006,0.52196,0.56385,0.42092,0.28398,0.79461,1.52708,1.08017,0.000159075,0.000159075,0.000159075
127,2824.43,0.53516,0.56651,1.01151,0.64274,0.41575,0.42868,0.29651,0.81331,1.42252,1.11224,0.000153076,0.000153076,0.000153076
128,2846.15,0.55581,0.63425,0.97326,0.45582,0.41284,0.40213,0.2933,0.79436,1.44065,1.09587,0.000147076,0.000147076,0.000147076
129,2869.13,0.50728,0.60388,0.96078,0.50901,0.36381,0.3563,0.2833,0.80516,1.64903,1.09555,0.000141077,0.000141077,0.000141077
130,2891.16,0.5049,0.58719,0.97503,0.35733,0.37338,0.34065,0.26525,0.81046,1.44468,1.10125,0.000135077,0.000135077,0.000135077
131,2913.12,0.52407,0.59013,0.98534,0.3984,0.37543,0.37475,0.27796,0.83332,1.53955,1.13404,0.000129078,0.000129078,0.000129078
132,2935.81,0.57556,0.63641,1.01295,0.40438,0.39923,0.36667,0.28413,0.81516,1.42811,1.12111,0.000123079,0.000123079,0.000123079
133,2958.65,0.57877,0.61985,0.98247,0.42094,0.40924,0.40725,0.28298,0.83009,1.51188,1.13036,0.000117079,0.000117079,0.000117079
134,2980.85,0.54056,0.58074,0.97946,0.50559,0.36125,0.34823,0.2741,0.81256,1.54805,1.11855,0.00011108,0.00011108,0.00011108
135,3002.62,0.55007,0.58012,0.9822,0.4858,0.33744,0.32616,0.27007,0.83072,1.6237,1.10668,0.00010508,0.00010508,0.00010508
136,3024.53,0.53562,0.53257,0.98195,0.53645,0.35557,0.33402,0.26802,0.83919,1.64372,1.11642,9.9081e-05,9.9081e-05,9.9081e-05
137,3046.47,0.51248,0.51219,0.98492,0.56347,0.38846,0.35325,0.27861,0.79872,1.52864,1.08283,9.30816e-05,9.30816e-05,9.30816e-05
138,3068.21,0.50273,0.5294,0.94432,0.57533,0.38394,0.35314,0.27916,0.8407,1.55579,1.09161,8.70822e-05,8.70822e-05,8.70822e-05
139,3089.9,0.55302,0.58701,0.97772,0.35041,0.3654,0.32719,0.27221,0.84382,1.46711,1.10263,8.10828e-05,8.10828e-05,8.10828e-05
140,3111.74,0.47947,0.50364,0.9727,0.37807,0.38903,0.34222,0.268,0.87179,1.50066,1.11991,7.50834e-05,7.50834e-05,7.50834e-05
141,3153.66,0.4185,0.51155,0.85208,0.35606,0.36456,0.32759,0.2682,0.85701,1.65484,1.10008,6.9084e-05,6.9084e-05,6.9084e-05
142,3175.62,0.37269,0.41168,0.79909,0.32965,0.35367,0.33013,0.27194,0.84051,1.58316,1.08638,6.30846e-05,6.30846e-05,6.30846e-05
143,3197.75,0.40986,0.39956,0.86134,0.3405,0.36013,0.34867,0.27738,0.84277,1.50295,1.087,5.70852e-05,5.70852e-05,5.70852e-05
144,3219.6,0.4039,0.40191,0.86675,0.36412,0.39726,0.33686,0.27684,0.8692,1.52562,1.10981,5.10858e-05,5.10858e-05,5.10858e-05
145,3241.32,0.39501,0.36966,0.86346,0.3367,0.34381,0.36183,0.28336,0.87445,1.53962,1.10152,4.50864e-05,4.50864e-05,4.50864e-05
146,3262.75,0.3659,0.35195,0.81883,0.37721,0.37379,0.3718,0.28548,0.8518,1.51784,1.09372,3.9087e-05,3.9087e-05,3.9087e-05
147,3284.04,0.39044,0.46063,0.88344,0.54481,0.3879,0.36184,0.27593,0.84345,1.47129,1.07534,3.30876e-05,3.30876e-05,3.30876e-05
148,3305.37,0.36468,0.35931,0.83822,0.56778,0.3901,0.38152,0.28342,0.84909,1.47306,1.08723,2.70882e-05,2.70882e-05,2.70882e-05
149,3326.67,0.37421,0.37849,0.83588,0.39726,0.38903,0.37429,0.28224,0.83202,1.479,1.06613,2.10888e-05,2.10888e-05,2.10888e-05
150,3348.05,0.37819,0.35357,0.8345,0.40692,0.39141,0.37096,0.28186,0.8312,1.48681,1.06567,1.50894e-05,1.50894e-05,1.50894e-05
