epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
98,2174.98,0.57966,0.77038,1.0409,0.3739,0.42613,0.43172,0.26566,1.24262,2.95356,1.3186,0.000327058,0.000327058,0.000327058
99,2196.91,0.59448,0.72993,1.03214,0.46778,0.34372,0.31119,0.2421,1.20791,2.68625,1.26084,0.000321059,0.000321059,0.000321059
100,2218.69,0.66809,0.76256,1.04085,0.28744,0.35654,0.29676,0.24673,1.21892,2.77652,1.25697,0.000315059,0.000315059,0.000315059
101,2240.35,0.58785,0.68525,1.02506,0.49714,0.35786,0.32626,0.26165,1.21678,2.60352,1.2588,0.00030906,0.00030906,0.00030906
102,2262.04,0.61496,0.7541,1.05103,0.38972,0.52034,0.47078,0.27514,1.19456,2.56518,1.30419,0.000303061,0.000303061,0.000303061
103,2285.67,0.65388,0.84568,1.04116,0.37405,0.51746,0.3654,0.24806,1.20304,2.46383,1.29454,0.000297061,0.000297061,0.000297061
104,2307.58,0.57074,0.70286,0.98658,0.78422,0.25464,0.27294,0.23835,1.33263,2.27674,1.35474,0.000291062,0.000291062,0.000291062
105,2330.74,0.58186,0.7009,0.99683,0.43489,0.27034,0.27338,0.23846,1.29412,2.31169,1.3664,0.000285062,0.000285062,0.000285062
106,2353.4,0.56167,0.66745,1.02416,0.81834,0.33911,0.29135,0.24018,1.26642,2.29475,1.36233,0.000279063,0.000279063,0.000279063
107,2376.14,0.60397,0.65261,1.03699,0.70906,0.50079,0.32537,0.24685,1.3302,2.41946,1.36644,0.000273064,0.000273064,0.000273064
108,2398.22,0.56441,0.65682,1.00578,0.87489,0.34355,0.30403,0.24697,1.3095,2.57241,1.29827,0.000267064,0.000267064,0.000267064
109,2420.23,0.60504,0.71698,1.03732,0.86262,0.33698,0.30022,0.25063,1.27613,2.64321,1.28492,0.000261065,0.000261065,0.000261065
110,2442.28,0.55573,0.69272,1.02484,0.50946,0.3508,0.30325,0.24878,1.31821,2.46345,1.30554,0.000255065,0.000255065,0.000255065
111,2463.97,0.56379,0.68832,0.99279,0.70655,0.33581,0.31546,0.25197,1.272,2.48269,1.29152,0.000249066,0.000249066,0.000249066
112,2485.71,0.58437,0.68448,0.99024,0.37505,0.48006,0.35733,0.24374,1.30761,2.84557,1.30757,0.000243067,0.000243067,0.000243067
113,2507.62,0.56709,0.69289,0.99646,0.48893,0.33798,0.30445,0.24321,1.26844,2.64413,1.30567,0.000237067,0.000237067,0.000237067
114,2529.72,0.5998,0.65641,1.0163,0.33741,0.3336,0.31073,0.25021,1.19142,2.60865,1.25655,0.000231068,0.000231068,0.000231068
115,2551.71,0.57613,0.68214,1.01453,0.31688,0.33798,0.27247,0.23086,1.22593,2.72276,1.26385,0.000225068,0.000225068,0.000225068
