Timestamp,Mode,Latency_ms,FPS,CPU_Usage_%,RAM_Usage_%,CPU_Temp_C,Throttled,Confidence_Max,Detection_Result
01:16:03.338,Active,414.1,2.4,98.8,11.7,74.9,Yes,0.0,None
01:16:03.761,Active,417.0,2.4,98.8,11.7,74.3,Yes,0.0,None
01:16:04.185,Active,417.0,2.4,98.2,11.7,74.3,Yes,0.0,None
01:16:04.605,Active,413.3,2.4,98.8,11.7,75.5,Yes,0.0,None
01:16:05.024,Active,411.9,2.4,98.8,11.7,75.5,Yes,0.0,None
01:16:05.446,Active,416.8,2.4,100.0,11.7,74.9,Yes,0.0,None
01:16:05.870,Active,418.3,2.4,98.2,11.7,74.9,Yes,0.0,None
01:16:06.288,Active,412.8,2.4,98.8,11.7,74.3,Yes,0.0,None
01:16:06.706,Active,412.4,2.4,98.8,11.7,74.9,Yes,0.0,None
01:16:07.129,Active,416.9,2.4,98.8,11.7,74.9,Yes,0.0,None
01:16:07.554,Active,417.0,2.4,97.6,11.7,73.8,Yes,0.0,None
01:16:07.973,Active,413.7,2.4,100.0,11.7,74.9,Yes,0.0,None
01:16:08.390,Active,409.7,2.4,99.4,11.7,75.5,Yes,0.0,None
01:16:08.810,Active,414.2,2.4,98.8,11.7,75.5,Yes,0.0,None
01:16:09.231,Active,414.1,2.4,98.2,11.7,74.9,Yes,0.0,None
01:16:09.661,Active,421.3,2.4,97.7,11.7,74.9,Yes,0.0,None
01:16:10.086,Active,416.1,2.4,98.2,11.7,75.5,Yes,0.0,None
01:16:10.508,Active,412.6,2.4,98.8,11.7,75.5,Yes,0.0,None
01:16:10.945,Active,428.3,2.4,98.3,11.7,75.5,Yes,0.0,None
01:16:11.368,Active,414.3,2.4,98.2,11.7,75.5,Yes,0.0,None
01:16:11.803,Active,412.4,2.4,94.9,11.7,76.0,Yes,0.0,None
01:16:12.226,Active,413.3,2.4,98.8,11.7,75.5,Yes,0.0,None
01:16:12.647,Active,412.8,2.4,98.8,11.7,75.5,Yes,0.0,None
01:16:13.079,Active,423.5,2.4,97.7,11.7,76.0,Yes,0.0,None
01:16:13.503,Active,415.0,2.4,98.2,11.7,74.3,Yes,0.0,None
01:16:13.925,Active,413.7,2.4,98.2,11.7,76.0,Yes,0.0,None
01:16:14.346,Active,413.1,2.4,98.8,11.7,74.3,Yes,0.0,None
01:16:14.767,Active,413.0,2.4,98.2,11.7,74.9,Yes,0.0,None
01:16:15.191,Active,414.4,2.4,98.2,11.7,76.0,Yes,0.0,None
01:16:15.618,Active,417.9,2.4,98.2,11.7,76.0,Yes,0.0,None
01:16:16.043,Active,415.8,2.4,98.2,11.7,76.0,Yes,0.0,None
01:16:16.466,Active,414.4,2.4,98.2,11.7,76.0,Yes,0.0,None
01:16:16.887,Active,415.2,2.4,98.2,11.7,75.5,Yes,0.0,None
01:16:17.309,Active,412.4,2.4,98.2,11.7,76.0,Yes,0.0,None
01:16:17.733,Active,415.3,2.4,98.2,11.7,75.5,Yes,0.0,None
01:16:18.154,Active,415.2,2.4,98.8,11.7,77.1,Yes,0.0,None
01:16:18.573,Active,413.0,2.4,98.8,11.7,76.0,Yes,0.0,None
01:16:18.997,Active,414.6,2.4,98.2,11.7,76.0,Yes,0.0,None
01:16:19.423,Active,416.4,2.4,98.2,11.7,76.0,Yes,0.0,None
01:16:19.847,Active,415.5,2.4,97.7,11.7,76.0,Yes,0.0,None
01:16:20.269,Active,412.5,2.4,98.2,11.7,76.0,Yes,0.0,None
01:16:20.690,Active,412.7,2.4,98.2,11.7,76.0,Yes,0.0,None
01:16:21.132,Active,433.2,2.4,98.3,11.7,76.5,Yes,0.0,None
01:16:21.575,Active,435.4,2.4,95.5,11.7,75.5,Yes,0.0,None
01:16:22.009,Active,424.3,2.4,96.5,11.7,76.5,Yes,0.0,None
01:16:22.434,Active,415.2,2.4,98.2,11.7,77.1,Yes,0.0,None
01:16:22.856,Active,414.7,2.4,98.2,11.7,76.0,Yes,0.0,None
01:16:23.278,Active,413.5,2.4,98.2,11.7,76.0,Yes,0.0,None
01:16:23.702,Active,417.0,2.3,98.2,11.7,76.0,Yes,0.0,None
01:16:24.222,Active,410.6,2.3,79.7,11.7,76.0,Yes,0.0,None
01:16:24.641,Active,410.7,2.3,98.2,11.7,76.0,Yes,0.0,None
01:16:25.062,Active,415.2,2.3,98.8,11.7,76.5,Yes,0.0,None
01:16:25.490,Active,418.9,2.3,98.2,11.7,76.0,Yes,0.0,None
01:16:25.912,Active,415.0,2.3,98.2,11.7,76.0,Yes,0.0,None
01:16:26.332,Active,412.4,2.3,98.2,11.7,76.5,Yes,0.0,None
01:16:26.753,Active,411.8,2.3,98.2,11.7,76.5,Yes,0.0,None
01:16:27.182,Active,420.0,2.3,98.2,11.7,76.0,Yes,0.0,None
01:16:27.613,Active,424.3,2.3,97.1,11.7,76.0,Yes,0.0,None
01:16:28.036,Active,415.1,2.3,98.2,11.7,76.5,Yes,0.0,None
01:16:28.458,Active,414.4,2.3,98.2,11.7,77.7,Yes,0.0,None
01:16:28.878,Active,414.2,2.3,98.8,11.7,76.0,Yes,0.0,None
01:16:29.300,Active,412.5,2.3,97.7,11.7,76.0,Yes,0.0,None
01:16:29.724,Active,414.9,2.3,98.2,11.7,76.5,Yes,0.0,None
01:16:30.147,Active,413.6,2.3,98.8,11.7,76.5,Yes,0.0,None
01:16:30.568,Active,412.9,2.3,98.8,11.7,77.1,Yes,0.0,None
01:16:30.990,Active,414.0,2.3,98.2,11.7,76.0,Yes,0.0,None
01:16:31.440,Active,440.8,2.3,97.2,11.7,76.5,Yes,0.0,None
01:16:31.864,Active,417.1,2.3,97.6,11.7,76.5,Yes,0.0,None
01:16:32.283,Active,412.3,2.4,98.8,11.7,76.5,Yes,0.0,None
01:16:32.704,Active,413.3,2.4,98.8,11.7,77.1,Yes,0.0,None
01:16:33.125,Active,414.4,2.4,99.4,11.7,76.0,Yes,0.0,None
01:16:33.545,Active,414.1,2.4,98.8,11.7,76.5,Yes,0.0,None
01:16:33.966,Active,416.0,2.4,99.4,11.7,77.1,Yes,0.0,None
01:16:34.382,Active,410.5,2.4,99.4,11.7,77.1,Yes,0.0,None
01:16:34.800,Active,411.9,2.4,98.8,11.7,76.5,Yes,0.0,None
01:16:35.220,Active,412.8,2.4,98.8,11.7,77.1,Yes,0.0,None
01:16:35.644,Active,416.9,2.4,99.4,11.7,76.5,Yes,0.0,None
01:16:36.067,Active,416.2,2.4,98.8,11.7,77.1,Yes,0.0,None
01:16:36.484,Active,411.2,2.4,99.4,11.7,76.0,Yes,0.0,None
01:16:36.904,Active,413.3,2.4,99.4,11.7,76.5,Yes,0.0,None
01:16:37.332,Active,420.4,2.4,97.1,11.7,77.1,Yes,0.0,None
01:16:37.756,Active,414.8,2.4,98.2,11.7,77.1,Yes,0.0,None
01:16:38.180,Active,415.5,2.4,98.2,11.7,77.1,Yes,0.0,None
01:16:38.599,Active,411.5,2.4,98.2,11.7,77.1,Yes,0.0,None
01:16:39.022,Active,413.8,2.4,98.2,11.7,77.1,Yes,0.0,None
01:16:39.447,Active,415.2,2.4,98.2,11.7,78.2,Yes,0.0,None
01:16:39.870,Active,415.6,2.4,98.8,11.7,77.1,Yes,0.0,None
01:16:40.290,Active,411.0,2.4,98.2,11.7,77.1,Yes,0.0,None
01:16:40.710,Active,410.5,2.4,98.2,11.7,77.1,Yes,0.0,None
01:16:41.131,Active,415.1,2.4,99.4,11.7,76.5,Yes,0.0,None
01:16:41.570,Active,430.9,2.4,98.3,11.7,77.1,Yes,0.0,None
01:16:42.001,Active,425.8,2.4,97.1,11.7,77.1,Yes,0.0,None
