epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
93,1641.03,0.63091,0.74197,1.0291,0.46333,0.437,0.3128,0.24823,1.34319,2.2409,1.41378,0.000357055,0.000357055,0.000357055
94,1658.21,0.65681,0.87169,1.05107,0.33689,0.48098,0.34044,0.24629,1.3292,2.36687,1.40379,0.000351056,0.000351056,0.000351056
95,1676.05,0.62022,0.74994,1.00686,0.33031,0.35367,0.31653,0.25354,1.22072,2.20785,1.43013,0.000345056,0.000345056,0.000345056
96,1693.39,0.6556,0.80512,1.07008,0.78964,0.25213,0.27417,0.24019,1.22489,2.58798,1.36953,0.000339057,0.000339057,0.000339057
97,1710.69,0.60826,0.78047,1.00916,0.79331,0.24224,0.27086,0.23171,1.26309,2.56989,1.36961,0.000333058,0.000333058,0.000333058
98,1727.91,0.59041,0.78308,1.04733,0.42328,0.34085,0.3468,0.27364,1.25938,2.65435,1.34959,0.000327058,0.000327058,0.000327058
99,1745.74,0.5999,0.71803,1.0199,0.61979,0.49608,0.39936,0.27406,1.24959,2.45076,1.36837,0.000321059,0.000321059,0.000321059
100,1763.14,0.6888,0.81279,1.04875,0.34461,0.51598,0.34513,0.27175,1.25617,2.79977,1.42637,0.000315059,0.000315059,0.000315059
101,1780.73,0.58849,0.69401,1.01858,0.44004,0.51132,0.36801,0.25078,1.24966,2.80765,1.38085,0.00030906,0.00030906,0.00030906
102,1798.24,0.62851,0.74036,1.0552,0.3879,0.35367,0.36934,0.25286,1.21381,2.56087,1.3229,0.000303061,0.000303061,0.000303061
103,1815.97,0.67895,0.79569,1.04404,0.58186,0.48088,0.37896,0.25451,1.20681,2.58345,1.34121,0.000297061,0.000297061,0.000297061
104,1832.97,0.57318,0.67348,0.97722,0.42688,0.51932,0.36833,0.25013,1.19186,2.49789,1.33103,0.000291062,0.000291062,0.000291062
105,1850.35,0.60211,0.73853,1.0063,0.36636,0.521,0.37392,0.27234,1.24433,2.56721,1.36634,0.000285062,0.000285062,0.000285062
106,1867.69,0.56087,0.6887,1.01918,0.73515,0.32714,0.33932,0.26167,1.18,2.6541,1.36993,0.000279063,0.000279063,0.000279063
107,1885.52,0.59821,0.65859,1.02974,0.59233,0.34659,0.36411,0.2741,1.22727,2.81462,1.36948,0.000273064,0.000273064,0.000273064
108,1902.94,0.56288,0.69132,1.00363,0.88298,0.34292,0.36797,0.27215,1.2229,2.45039,1.33282,0.000267064,0.000267064,0.000267064
109,1920.56,0.62831,0.75916,1.03553,0.69167,0.3508,0.30937,0.25301,1.25335,2.46383,1.3372,0.000261065,0.000261065,0.000261065
110,1938.1,0.54723,0.63729,1.01776,0.70679,0.34742,0.31209,0.24919,1.31585,2.37035,1.41771,0.000255065,0.000255065,0.000255065
111,1955.82,0.54952,0.61744,0.97729,0.40678,0.35108,0.3465,0.24747,1.3115,2.29702,1.3838,0.000249066,0.000249066,0.000249066
112,1973.23,0.58996,0.69562,0.98492,0.56037,0.479,0.40377,0.27599,1.34073,2.35617,1.45393,0.000243067,0.000243067,0.000243067
113,1990.58,0.58188,0.70077,1.00273,0.53707,0.3538,0.3849,0.29211,1.34855,2.46713,1.46014,0.000237067,0.000237067,0.000237067
114,2008.74,0.57754,0.68354,0.99892,0.34059,0.52068,0.41001,0.28421,1.32368,2.6721,1.48462,0.000231068,0.000231068,0.000231068
115,2026.24,0.57949,0.70372,1.02579,0.37894,0.50302,0.40313,0.27323,1.30563,2.35389,1.46643,0.000225068,0.000225068,0.000225068
116,2043.75,0.57171,0.65266,1.02248,0.60488,0.31179,0.38351,0.28124,1.36952,2.76288,1.48379,0.000219069,0.000219069,0.000219069
117,2061.05,0.5253,0.61284,0.99873,0.58456,0.29846,0.36758,0.25809,1.35461,2.52594,1.55466,0.00021307,0.00021307,0.00021307
